id,workspace_id,user_id,granted_by_user_id,name,permission_code,permission_type,active,applicable_principal_types
perm-service-dashboard,default-workspace,superadmin-001,superadmin-001,Service: Dashboard,service:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-location-dashboard,default-workspace,superadmin-001,superadmin-001,Location: Dashboard,location:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset-dashboard,default-workspace,superadmin-001,superadmin-001,Asset: Dashboard,asset:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-dashboard,default-workspace,superadmin-001,superadmin-001,Supplier: Dashboard,supplier:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-invoice-dashboard,default-workspace,superadmin-001,superadmin-001,Invoice: Dashboard,invoice:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase-dashboard,default-workspace,superadmin-001,superadmin-001,Purchase: Dashboard,purchase:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense-dashboard,default-workspace,superadmin-001,superadmin-001,Expense: Dashboard,expense:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-collection-dashboard,default-workspace,superadmin-001,superadmin-001,Collection: Dashboard,collection:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-reports-dashboard,default-workspace,superadmin-001,superadmin-001,Reports: Dashboard,reports:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job-dashboard,default-workspace,superadmin-001,superadmin-001,Job: Dashboard,job:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-admin-dashboard,default-workspace,superadmin-001,superadmin-001,Admin: Dashboard,admin:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-ledger-dashboard,default-workspace,superadmin-001,superadmin-001,Ledger: Dashboard,ledger:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-dashboard,default-workspace,superadmin-001,superadmin-001,Payroll: Dashboard,payroll:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-loan-dashboard,default-workspace,superadmin-001,superadmin-001,Loan: Dashboard,loan:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-equity-dashboard,default-workspace,superadmin-001,superadmin-001,Equity: Dashboard,equity:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment-dashboard,default-workspace,superadmin-001,superadmin-001,Fulfillment: Dashboard,fulfillment:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event-dashboard,default-workspace,superadmin-001,superadmin-001,Event: Dashboard,event:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration-dashboard,default-workspace,superadmin-001,superadmin-001,Integration: Dashboard,integration:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement-dashboard,default-workspace,superadmin-001,superadmin-001,Procurement: Dashboard,procurement:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_schedule-list,default-workspace,superadmin-001,superadmin-001,Cost Schedule: List,cost_schedule:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_schedule-create,default-workspace,superadmin-001,superadmin-001,Cost Schedule: Create,cost_schedule:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_schedule-read,default-workspace,superadmin-001,superadmin-001,Cost Schedule: Read,cost_schedule:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_schedule-update,default-workspace,superadmin-001,superadmin-001,Cost Schedule: Update,cost_schedule:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_schedule-delete,default-workspace,superadmin-001,superadmin-001,Cost Schedule: Delete,cost_schedule:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_plan-list,default-workspace,superadmin-001,superadmin-001,Supplier Plan: List,supplier_plan:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_plan-create,default-workspace,superadmin-001,superadmin-001,Supplier Plan: Create,supplier_plan:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_plan-read,default-workspace,superadmin-001,superadmin-001,Supplier Plan: Read,supplier_plan:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_plan-update,default-workspace,superadmin-001,superadmin-001,Supplier Plan: Update,supplier_plan:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_plan-delete,default-workspace,superadmin-001,superadmin-001,Supplier Plan: Delete,supplier_plan:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_plan-list,default-workspace,superadmin-001,superadmin-001,Cost Plan: List,cost_plan:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_plan-create,default-workspace,superadmin-001,superadmin-001,Cost Plan: Create,cost_plan:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_plan-read,default-workspace,superadmin-001,superadmin-001,Cost Plan: Read,cost_plan:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_plan-update,default-workspace,superadmin-001,superadmin-001,Cost Plan: Update,cost_plan:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-cost_plan-delete,default-workspace,superadmin-001,superadmin-001,Cost Plan: Delete,cost_plan:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_plan-list,default-workspace,superadmin-001,superadmin-001,Supplier Product Plan: List,supplier_product_plan:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_plan-create,default-workspace,superadmin-001,superadmin-001,Supplier Product Plan: Create,supplier_product_plan:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_plan-read,default-workspace,superadmin-001,superadmin-001,Supplier Product Plan: Read,supplier_product_plan:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_plan-update,default-workspace,superadmin-001,superadmin-001,Supplier Product Plan: Update,supplier_product_plan:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_plan-delete,default-workspace,superadmin-001,superadmin-001,Supplier Product Plan: Delete,supplier_product_plan:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_cost_plan-list,default-workspace,superadmin-001,superadmin-001,Supplier Product Cost Plan: List,supplier_product_cost_plan:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_cost_plan-create,default-workspace,superadmin-001,superadmin-001,Supplier Product Cost Plan: Create,supplier_product_cost_plan:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_cost_plan-read,default-workspace,superadmin-001,superadmin-001,Supplier Product Cost Plan: Read,supplier_product_cost_plan:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_cost_plan-update,default-workspace,superadmin-001,superadmin-001,Supplier Product Cost Plan: Update,supplier_product_cost_plan:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_product_cost_plan-delete,default-workspace,superadmin-001,superadmin-001,Supplier Product Cost Plan: Delete,supplier_product_cost_plan:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_subscription-list,default-workspace,superadmin-001,superadmin-001,Supplier Subscription: List,supplier_subscription:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_subscription-create,default-workspace,superadmin-001,superadmin-001,Supplier Subscription: Create,supplier_subscription:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_subscription-read,default-workspace,superadmin-001,superadmin-001,Supplier Subscription: Read,supplier_subscription:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_subscription-update,default-workspace,superadmin-001,superadmin-001,Supplier Subscription: Update,supplier_subscription:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_subscription-delete,default-workspace,superadmin-001,superadmin-001,Supplier Subscription: Delete,supplier_subscription:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_authority-list,default-workspace,superadmin-001,superadmin-001,Tax Authority: List,tax_authority:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_authority-read,default-workspace,superadmin-001,superadmin-001,Tax Authority: Read,tax_authority:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration_kind-list,default-workspace,superadmin-001,superadmin-001,Tax Registration Kind: List,tax_registration_kind:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration_kind-read,default-workspace,superadmin-001,superadmin-001,Tax Registration Kind: Read,tax_registration_kind:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_treatment-list,default-workspace,superadmin-001,superadmin-001,Tax Treatment: List,tax_treatment:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_treatment-read,default-workspace,superadmin-001,superadmin-001,Tax Treatment: Read,tax_treatment:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_class-list,default-workspace,superadmin-001,superadmin-001,Tax Class: List,tax_class:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_class-read,default-workspace,superadmin-001,superadmin-001,Tax Class: Read,tax_class:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_rate-list,default-workspace,superadmin-001,superadmin-001,Tax Rate: List,tax_rate:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_rate-read,default-workspace,superadmin-001,superadmin-001,Tax Rate: Read,tax_rate:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration-list,default-workspace,superadmin-001,superadmin-001,Tax Registration: List,tax_registration:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration-read,default-workspace,superadmin-001,superadmin-001,Tax Registration: Read,tax_registration:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration-create,default-workspace,superadmin-001,superadmin-001,Tax Registration: Create,tax_registration:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration-update,default-workspace,superadmin-001,superadmin-001,Tax Registration: Update,tax_registration:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration-delete,default-workspace,superadmin-001,superadmin-001,Tax Registration: Delete,tax_registration:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue_tax_line-list,default-workspace,superadmin-001,superadmin-001,Revenue Tax Line: List,revenue_tax_line:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue_tax_line-read,default-workspace,superadmin-001,superadmin-001,Revenue Tax Line: Read,revenue_tax_line:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-withholding_certificate-list,default-workspace,superadmin-001,superadmin-001,Withholding Certificate: List,withholding_certificate:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-withholding_certificate-read,default-workspace,superadmin-001,superadmin-001,Withholding Certificate: Read,withholding_certificate:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-withholding_certificate-create,default-workspace,superadmin-001,superadmin-001,Withholding Certificate: Create,withholding_certificate:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-withholding_certificate-update,default-workspace,superadmin-001,superadmin-001,Withholding Certificate: Update,withholding_certificate:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-withholding_certificate-delete,default-workspace,superadmin-001,superadmin-001,Withholding Certificate: Delete,withholding_certificate:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-forex_rate-list,default-workspace,superadmin-001,superadmin-001,Forex Rate: List,forex_rate:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-forex_rate-read,default-workspace,superadmin-001,superadmin-001,Forex Rate: Read,forex_rate:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event_tag-create,default-workspace,superadmin-001,superadmin-001,Event Tag: Create,event_tag:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event_tag-read,default-workspace,superadmin-001,superadmin-001,Event Tag: Read,event_tag:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event_tag-update,default-workspace,superadmin-001,superadmin-001,Event Tag: Update,event_tag:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event_tag-delete,default-workspace,superadmin-001,superadmin-001,Event Tag: Delete,event_tag:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event_tag-list,default-workspace,superadmin-001,superadmin-001,Event Tag: List,event_tag:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_expense-create,default-workspace,superadmin-001,superadmin-001,Activity Expense: Create,activity_expense:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_expense-read,default-workspace,superadmin-001,superadmin-001,Activity Expense: Read,activity_expense:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_expense-update,default-workspace,superadmin-001,superadmin-001,Activity Expense: Update,activity_expense:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_expense-delete,default-workspace,superadmin-001,superadmin-001,Activity Expense: Delete,activity_expense:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_expense-list,default-workspace,superadmin-001,superadmin-001,Activity Expense: List,activity_expense:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_labor-create,default-workspace,superadmin-001,superadmin-001,Activity Labor: Create,activity_labor:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_labor-read,default-workspace,superadmin-001,superadmin-001,Activity Labor: Read,activity_labor:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_labor-update,default-workspace,superadmin-001,superadmin-001,Activity Labor: Update,activity_labor:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_labor-delete,default-workspace,superadmin-001,superadmin-001,Activity Labor: Delete,activity_labor:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_labor-list,default-workspace,superadmin-001,superadmin-001,Activity Labor: List,activity_labor:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_material-create,default-workspace,superadmin-001,superadmin-001,Activity Material: Create,activity_material:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_material-read,default-workspace,superadmin-001,superadmin-001,Activity Material: Read,activity_material:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_material-update,default-workspace,superadmin-001,superadmin-001,Activity Material: Update,activity_material:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_material-delete,default-workspace,superadmin-001,superadmin-001,Activity Material: Delete,activity_material:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_material-list,default-workspace,superadmin-001,superadmin-001,Activity Material: List,activity_material:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_phase-create,default-workspace,superadmin-001,superadmin-001,Job Template Phase: Create,job_template_phase:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_phase-read,default-workspace,superadmin-001,superadmin-001,Job Template Phase: Read,job_template_phase:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_phase-update,default-workspace,superadmin-001,superadmin-001,Job Template Phase: Update,job_template_phase:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_phase-delete,default-workspace,superadmin-001,superadmin-001,Job Template Phase: Delete,job_template_phase:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_phase-list,default-workspace,superadmin-001,superadmin-001,Job Template Phase: List,job_template_phase:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_task-create,default-workspace,superadmin-001,superadmin-001,Job Template Task: Create,job_template_task:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_task-read,default-workspace,superadmin-001,superadmin-001,Job Template Task: Read,job_template_task:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_task-update,default-workspace,superadmin-001,superadmin-001,Job Template Task: Update,job_template_task:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_task-delete,default-workspace,superadmin-001,superadmin-001,Job Template Task: Delete,job_template_task:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template_task-list,default-workspace,superadmin-001,superadmin-001,Job Template Task: List,job_template_task:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-approve,default-workspace,superadmin-001,superadmin-001,Job Activity: Approve,job_activity:approve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-post,default-workspace,superadmin-001,superadmin-001,Job Activity: Post,job_activity:post,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-reject,default-workspace,superadmin-001,superadmin-001,Job Activity: Reject,job_activity:reject,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-reverse,default-workspace,superadmin-001,superadmin-001,Job Activity: Reverse,job_activity:reverse,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-submit,default-workspace,superadmin-001,superadmin-001,Job Activity: Submit,job_activity:submit,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-manage,default-workspace,superadmin-001,superadmin-001,Job Activity: Manage,job_activity:manage,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration-supersede,default-workspace,superadmin-001,superadmin-001,Tax Registration: Supersede,tax_registration:supersede,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-tax_registration-revoke,default-workspace,superadmin-001,superadmin-001,Tax Registration: Revoke,tax_registration:revoke,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-disbursement-create,default-workspace,superadmin-001,superadmin-001,Disbursement: Create,disbursement:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-disbursement-read,default-workspace,superadmin-001,superadmin-001,Disbursement: Read,disbursement:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-disbursement-update,default-workspace,superadmin-001,superadmin-001,Disbursement: Update,disbursement:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-disbursement-delete,default-workspace,superadmin-001,superadmin-001,Disbursement: Delete,disbursement:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-disbursement-list,default-workspace,superadmin-001,superadmin-001,Disbursement: List,disbursement:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase_order-create,default-workspace,superadmin-001,superadmin-001,Purchase Order: Create,purchase_order:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase_order-read,default-workspace,superadmin-001,superadmin-001,Purchase Order: Read,purchase_order:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase_order-update,default-workspace,superadmin-001,superadmin-001,Purchase Order: Update,purchase_order:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase_order-delete,default-workspace,superadmin-001,superadmin-001,Purchase Order: Delete,purchase_order:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase_order-list,default-workspace,superadmin-001,superadmin-001,Purchase Order: List,purchase_order:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_line-create,default-workspace,superadmin-001,superadmin-001,Product Line: Create,product_line:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_line-read,default-workspace,superadmin-001,superadmin-001,Product Line: Read,product_line:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_line-update,default-workspace,superadmin-001,superadmin-001,Product Line: Update,product_line:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_line-delete,default-workspace,superadmin-001,superadmin-001,Product Line: Delete,product_line:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_line-list,default-workspace,superadmin-001,superadmin-001,Product Line: List,product_line:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-read,default-workspace,superadmin-001,superadmin-001,Procurement Request: Read,procurement_request:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract-read,default-workspace,superadmin-001,superadmin-001,Supplier Contract: Read,supplier_contract:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule-read,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule: Read,supplier_contract_price_schedule:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_line-read,default-workspace,superadmin-001,superadmin-001,Supplier Contract Line: Read,supplier_contract_line:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule_line-create,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule Line: Create,supplier_contract_price_schedule_line:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule_line-read,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule Line: Read,supplier_contract_price_schedule_line:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule_line-update,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule Line: Update,supplier_contract_price_schedule_line:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule_line-delete,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule Line: Delete,supplier_contract_price_schedule_line:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense-update,default-workspace,superadmin-001,superadmin-001,Accrued Expense: Update,accrued_expense:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense-delete,default-workspace,superadmin-001,superadmin-001,Accrued Expense: Delete,accrued_expense:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense_settlement-create,default-workspace,superadmin-001,superadmin-001,Accrued Expense Settlement: Create,accrued_expense_settlement:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense_settlement-read,default-workspace,superadmin-001,superadmin-001,Accrued Expense Settlement: Read,accrued_expense_settlement:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense_settlement-update,default-workspace,superadmin-001,superadmin-001,Accrued Expense Settlement: Update,accrued_expense_settlement:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense_settlement-delete,default-workspace,superadmin-001,superadmin-001,Accrued Expense Settlement: Delete,accrued_expense_settlement:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense_settlement-list,default-workspace,superadmin-001,superadmin-001,Accrued Expense Settlement: List,accrued_expense_settlement:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition-update,default-workspace,superadmin-001,superadmin-001,Expense Recognition: Update,expense_recognition:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition-delete,default-workspace,superadmin-001,superadmin-001,Expense Recognition: Delete,expense_recognition:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_line-create,default-workspace,superadmin-001,superadmin-001,Expense Recognition Line: Create,expense_recognition_line:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_line-read,default-workspace,superadmin-001,superadmin-001,Expense Recognition Line: Read,expense_recognition_line:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_line-update,default-workspace,superadmin-001,superadmin-001,Expense Recognition Line: Update,expense_recognition_line:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_line-delete,default-workspace,superadmin-001,superadmin-001,Expense Recognition Line: Delete,expense_recognition_line:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_line-list,default-workspace,superadmin-001,superadmin-001,Expense Recognition Line: List,expense_recognition_line:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request_line-read,default-workspace,superadmin-001,superadmin-001,Procurement Request Line: Read,procurement_request_line:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-location_area-create,default-workspace,superadmin-001,superadmin-001,Location Area: Create,location_area:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-location_area-read,default-workspace,superadmin-001,superadmin-001,Location Area: Read,location_area:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-location_area-update,default-workspace,superadmin-001,superadmin-001,Location Area: Update,location_area:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-location_area-delete,default-workspace,superadmin-001,superadmin-001,Location Area: Delete,location_area:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-location_area-list,default-workspace,superadmin-001,superadmin-001,Location Area: List,location_area:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_task-create,default-workspace,superadmin-001,superadmin-001,Job Task: Create,job_task:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_task-read,default-workspace,superadmin-001,superadmin-001,Job Task: Read,job_task:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_task-update,default-workspace,superadmin-001,superadmin-001,Job Task: Update,job_task:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_task-delete,default-workspace,superadmin-001,superadmin-001,Job Task: Delete,job_task:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_task-list,default-workspace,superadmin-001,superadmin-001,Job Task: List,job_task:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-list,default-workspace,superadmin-001,superadmin-001,Fund: List,fund:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-read,default-workspace,superadmin-001,superadmin-001,Fund: Read,fund:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-create,default-workspace,superadmin-001,superadmin-001,Fund: Create,fund:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-update,default-workspace,superadmin-001,superadmin-001,Fund: Update,fund:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-delete,default-workspace,superadmin-001,superadmin-001,Fund: Delete,fund:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-allocation-list,default-workspace,superadmin-001,superadmin-001,Fund Allocation: List,fund_allocation:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-allocation-read,default-workspace,superadmin-001,superadmin-001,Fund Allocation: Read,fund_allocation:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-allocation-create,default-workspace,superadmin-001,superadmin-001,Fund Allocation: Create,fund_allocation:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-allocation-update,default-workspace,superadmin-001,superadmin-001,Fund Allocation: Update,fund_allocation:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-allocation-delete,default-workspace,superadmin-001,superadmin-001,Fund Allocation: Delete,fund_allocation:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-transaction-list,default-workspace,superadmin-001,superadmin-001,Fund Transaction: List,fund_transaction:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-transaction-read,default-workspace,superadmin-001,superadmin-001,Fund Transaction: Read,fund_transaction:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-transaction-create-draw,default-workspace,superadmin-001,superadmin-001,Fund Transaction: Create Draw,fund_transaction:create_draw,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-transaction-create-settlement,default-workspace,superadmin-001,superadmin-001,Fund Transaction: Create Settlement,fund_transaction:create_settlement,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-transaction-create-cash-in,default-workspace,superadmin-001,superadmin-001,Fund Transaction: Create Cash In,fund_transaction:create_cash_in,PERMISSION_TYPE_ALLOW,true,"{1,2}"
